"BehaviorSpace results (NetLogo 6.2.0)"
"Sugarscape 2 Constant Growback.nlogo"
"experiment"
"02/21/2021 18:10:12:279 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","visualization","initial-population","[step]","count turtles","mean-of-vision","mean-of-metabolism","mean [metabolism] of turtles","mean [vision] of turtles","(count turtles) / (initial-population)","(count good_vision_turtles) / (initial-population)","(count good_metabolism_turtles) / (initial-population)","(count bad_vision_turtles) / (initial-population)","(count bad_metabolism_turtles) / (initial-population)"
"471","no-visualization","560","100","288","3.6339285714285716","2.476785714285714","1.6875","3.875","0.5142857142857142","0.3107142857142857","0.4446428571428571","0.20357142857142857","0.06964285714285715"
"472","no-visualization","560","100","299","3.460714285714286","2.4410714285714286","1.705685618729097","3.809364548494983","0.5339285714285714","0.31607142857142856","0.4517857142857143","0.21785714285714286","0.08214285714285714"
"473","no-visualization","560","100","288","3.5892857142857144","2.5428571428571427","1.7534722222222223","3.9652777777777777","0.5142857142857142","0.3196428571428571","0.4232142857142857","0.19464285714285715","0.09107142857142857"
"474","no-visualization","560","100","290","3.5892857142857144","2.5089285714285716","1.6896551724137931","3.9655172413793105","0.5178571428571429","0.33214285714285713","0.4375","0.18571428571428572","0.08035714285714286"
"475","no-visualization","560","100","296","3.5767857142857142","2.4732142857142856","1.6925675675675675","3.8885135135135136","0.5285714285714286","0.3142857142857143","0.4517857142857143","0.21428571428571427","0.07678571428571429"
"476","no-visualization","560","100","278","3.544642857142857","2.5589285714285714","1.7410071942446044","3.9424460431654675","0.49642857142857144","0.30357142857142855","0.4142857142857143","0.19285714285714287","0.08214285714285714"
"477","no-visualization","560","100","292","3.5375","2.482142857142857","1.6815068493150684","3.9280821917808217","0.5214285714285715","0.3125","0.4517857142857143","0.20892857142857144","0.06964285714285715"
"478","no-visualization","560","100","278","3.532142857142857","2.5357142857142856","1.7014388489208634","3.9388489208633093","0.49642857142857144","0.3","0.4303571428571429","0.19642857142857142","0.06607142857142857"
"480","no-visualization","560","100","296","3.4964285714285714","2.4464285714285716","1.6114864864864864","3.8412162162162162","0.5285714285714286","0.32142857142857145","0.46785714285714286","0.20714285714285716","0.060714285714285714"
"479","no-visualization","560","100","287","3.4839285714285713","2.5","1.6898954703832754","3.923344947735192","0.5125","0.32321428571428573","0.4392857142857143","0.18928571428571428","0.07321428571428572"
"482","no-visualization","580","100","298","3.5913793103448275","2.446551724137931","1.5973154362416107","3.802013422818792","0.5137931034482759","0.32068965517241377","0.4586206896551724","0.19310344827586207","0.05517241379310345"
"481","no-visualization","580","100","295","3.646551724137931","2.4931034482758623","1.6508474576271186","3.9559322033898305","0.5086206896551724","0.32413793103448274","0.4396551724137931","0.18448275862068966","0.06896551724137931"
"483","no-visualization","580","100","286","3.513793103448276","2.4913793103448274","1.6398601398601398","3.937062937062937","0.49310344827586206","0.30517241379310345","0.4206896551724138","0.1879310344827586","0.07241379310344828"
"484","no-visualization","580","100","300","3.456896551724138","2.4482758620689653","1.5833333333333333","3.776666666666667","0.5172413793103449","0.2913793103448276","0.4586206896551724","0.22586206896551725","0.05862068965517241"
"485","no-visualization","580","100","296","3.639655172413793","2.529310344827586","1.6858108108108107","4","0.5103448275862069","0.3396551724137931","0.43275862068965515","0.1706896551724138","0.07758620689655173"
"487","no-visualization","580","100","298","3.475862068965517","2.532758620689655","1.7080536912751678","3.751677852348993","0.5137931034482759","0.28620689655172415","0.4379310344827586","0.22758620689655173","0.07586206896551724"
"486","no-visualization","580","100","293","3.432758620689655","2.4913793103448274","1.6655290102389078","3.839590443686007","0.5051724137931034","0.3103448275862069","0.4362068965517241","0.19482758620689655","0.06896551724137931"
"489","no-visualization","580","100","291","3.4172413793103447","2.463793103448276","1.6563573883161513","3.7869415807560136","0.5017241379310344","0.28793103448275864","0.4413793103448276","0.21379310344827587","0.0603448275862069"
"490","no-visualization","580","100","296","3.4603448275862068","2.5482758620689654","1.7364864864864864","3.6554054054054053","0.5103448275862069","0.2706896551724138","0.42758620689655175","0.2396551724137931","0.08275862068965517"
"488","no-visualization","580","100","308","3.463793103448276","2.439655172413793","1.6168831168831168","3.711038961038961","0.5310344827586206","0.2913793103448276","0.4689655172413793","0.2396551724137931","0.06206896551724138"
"491","no-visualization","580","100","293","3.4172413793103447","2.4775862068965515","1.6075085324232081","3.7713310580204777","0.5051724137931034","0.2827586206896552","0.45517241379310347","0.22241379310344828","0.05"
"492","no-visualization","580","100","296","3.3413793103448275","2.456896551724138","1.652027027027027","3.722972972972973","0.5103448275862069","0.2913793103448276","0.44655172413793104","0.2189655172413793","0.06379310344827586"
"493","no-visualization","580","100","294","3.553448275862069","2.4551724137931035","1.6258503401360545","3.8639455782312924","0.506896551724138","0.30689655172413793","0.4482758620689655","0.2","0.05862068965517241"
"494","no-visualization","580","100","288","3.529310344827586","2.5","1.6597222222222223","3.954861111111111","0.496551724137931","0.31551724137931036","0.42586206896551726","0.1810344827586207","0.0706896551724138"
"495","no-visualization","580","100","298","3.439655172413793","2.5086206896551726","1.6979865771812082","3.6677852348993287","0.5137931034482759","0.2913793103448276","0.44310344827586207","0.22241379310344828","0.0706896551724138"
"496","no-visualization","580","100","286","3.4931034482758623","2.5206896551724136","1.6538461538461537","3.870629370629371","0.49310344827586206","0.2982758620689655","0.42758620689655175","0.19482758620689655","0.06551724137931035"
"497","no-visualization","580","100","295","3.5448275862068965","2.5879310344827586","1.7457627118644068","3.8372881355932202","0.5086206896551724","0.30344827586206896","0.4379310344827586","0.20517241379310344","0.0706896551724138"
"499","no-visualization","580","100","305","3.5551724137931036","2.4275862068965517","1.580327868852459","3.767213114754098","0.5258620689655172","0.3017241379310345","0.47758620689655173","0.22413793103448276","0.04827586206896552"
"500","no-visualization","580","100","307","3.4413793103448276","2.4172413793103447","1.6547231270358307","3.804560260586319","0.5293103448275862","0.30689655172413793","0.4672413793103448","0.22241379310344828","0.06206896551724138"
"498","no-visualization","580","100","290","3.5396551724137932","2.518965517241379","1.686206896551724","3.8482758620689657","0.5","0.3086206896551724","0.42931034482758623","0.19137931034482758","0.0706896551724138"
"501","no-visualization","600","100","304","3.4716666666666667","2.486666666666667","1.6348684210526316","3.638157894736842","0.5066666666666667","0.27666666666666667","0.46","0.23","0.04666666666666667"
"502","no-visualization","600","100","300","3.515","2.533333333333333","1.7","3.7533333333333334","0.5","0.2816666666666667","0.43666666666666665","0.21833333333333332","0.06333333333333334"
"504","no-visualization","600","100","299","3.46","2.5383333333333336","1.7290969899665551","3.769230769230769","0.49833333333333335","0.28","0.41333333333333333","0.21833333333333332","0.085"
"503","no-visualization","600","100","308","3.6333333333333333","2.4683333333333333","1.6396103896103895","3.7987012987012987","0.5133333333333333","0.29333333333333333","0.44333333333333336","0.22","0.07"
"505","no-visualization","600","100","296","3.433333333333333","2.526666666666667","1.6756756756756757","3.777027027027027","0.49333333333333335","0.2816666666666667","0.435","0.21166666666666667","0.058333333333333334"
"506","no-visualization","600","100","299","3.486666666666667","2.515","1.6923076923076923","3.8327759197324416","0.49833333333333335","0.28833333333333333","0.425","0.21","0.07333333333333333"
"507","no-visualization","600","100","296","3.5166666666666666","2.54","1.6689189189189189","3.918918918918919","0.49333333333333335","0.29833333333333334","0.425","0.195","0.06833333333333333"
"508","no-visualization","600","100","307","3.56","2.47","1.6677524429967427","3.791530944625407","0.5116666666666667","0.29333333333333333","0.45666666666666667","0.21833333333333332","0.055"
"509","no-visualization","600","100","305","3.6266666666666665","2.4783333333333335","1.5967213114754097","3.9934426229508198","0.5083333333333333","0.32666666666666666","0.4533333333333333","0.18166666666666667","0.055"
"510","no-visualization","600","100","297","3.5116666666666667","2.445","1.5488215488215489","3.845117845117845","0.495","0.29333333333333333","0.4583333333333333","0.20166666666666666","0.03666666666666667"
"511","no-visualization","600","100","294","3.565","2.52","1.6496598639455782","3.857142857142857","0.49","0.2966666666666667","0.425","0.19333333333333333","0.065"
"512","no-visualization","600","100","296","3.4783333333333335","2.5033333333333334","1.6486486486486487","3.824324324324324","0.49333333333333335","0.2866666666666667","0.42333333333333334","0.20666666666666667","0.07"
"513","no-visualization","600","100","289","3.5533333333333332","2.555","1.6332179930795847","3.972318339100346","0.4816666666666667","0.30333333333333334","0.42","0.17833333333333334","0.06166666666666667"
"514","no-visualization","600","100","298","3.515","2.55","1.651006711409396","3.7684563758389262","0.49666666666666665","0.28833333333333333","0.42333333333333334","0.20833333333333334","0.07333333333333333"
"515","no-visualization","600","100","291","3.5966666666666667","2.565","1.6804123711340206","3.759450171821306","0.485","0.285","0.415","0.2","0.07"
"516","no-visualization","600","100","290","3.5483333333333333","2.5533333333333332","1.7206896551724138","3.9172413793103447","0.48333333333333334","0.29833333333333334","0.42333333333333334","0.185","0.06"
"517","no-visualization","600","100","292","3.506666666666667","2.5283333333333333","1.606164383561644","3.8801369863013697","0.4866666666666667","0.2866666666666667","0.44","0.2","0.04666666666666667"
"518","no-visualization","600","100","287","3.5633333333333335","2.5233333333333334","1.6306620209059233","3.923344947735192","0.47833333333333333","0.29333333333333333","0.43","0.185","0.04833333333333333"
"519","no-visualization","600","100","292","3.41","2.5833333333333335","1.6815068493150684","3.712328767123288","0.4866666666666667","0.265","0.41333333333333333","0.22166666666666668","0.07333333333333333"
"520","no-visualization","600","100","294","3.4","2.5483333333333333","1.6598639455782314","3.6802721088435373","0.49","0.2816666666666667","0.425","0.20833333333333334","0.065"
"521","no-visualization","620","100","301","3.6032258064516127","2.4548387096774196","1.5946843853820598","3.8172757475083055","0.4854838709677419","0.2854838709677419","0.45161290322580644","0.2","0.03387096774193549"
"522","no-visualization","620","100","304","3.5306451612903227","2.535483870967742","1.6842105263157894","3.736842105263158","0.49032258064516127","0.27741935483870966","0.4290322580645161","0.2129032258064516","0.06129032258064516"
"523","no-visualization","620","100","307","3.606451612903226","2.535483870967742","1.6710097719869708","3.9055374592833876","0.49516129032258066","0.29354838709677417","0.4435483870967742","0.20161290322580644","0.05161290322580645"
"525","no-visualization","620","100","301","3.4193548387096775","2.5080645161290325","1.6212624584717608","3.664451827242525","0.4854838709677419","0.2645161290322581","0.4338709677419355","0.22096774193548388","0.05161290322580645"
"524","no-visualization","620","100","298","3.414516129032258","2.554838709677419","1.6476510067114094","3.879194630872483","0.4806451612903226","0.29354838709677417","0.4096774193548387","0.1870967741935484","0.07096774193548387"
"526","no-visualization","620","100","296","3.482258064516129","2.524193548387097","1.625","3.831081081081081","0.4774193548387097","0.2903225806451613","0.4290322580645161","0.1870967741935484","0.04838709677419355"
"527","no-visualization","620","100","299","3.5580645161290323","2.490322580645161","1.585284280936455","3.8060200668896322","0.482258064516129","0.27741935483870966","0.44193548387096776","0.20483870967741935","0.04032258064516129"
"529","no-visualization","620","100","299","3.4419354838709677","2.535483870967742","1.6321070234113713","3.725752508361204","0.482258064516129","0.2693548387096774","0.4258064516129032","0.2129032258064516","0.056451612903225805"
"531","no-visualization","620","100","296","3.509677419354839","2.567741935483871","1.635135135135135","3.75","0.4774193548387097","0.2806451612903226","0.41451612903225804","0.1967741935483871","0.06290322580645161"
"528","no-visualization","620","100","307","3.5016129032258063","2.4725806451612904","1.6091205211726385","3.7100977198697067","0.49516129032258066","0.27580645161290324","0.4629032258064516","0.21935483870967742","0.03225806451612903"
"530","no-visualization","620","100","305","3.653225806451613","2.479032258064516","1.6229508196721312","3.957377049180328","0.49193548387096775","0.3064516129032258","0.4435483870967742","0.18548387096774194","0.04838709677419355"
"532","no-visualization","620","100","307","3.4096774193548387","2.4274193548387095","1.5928338762214984","3.775244299674267","0.49516129032258066","0.27419354838709675","0.45645161290322583","0.22096774193548388","0.03870967741935484"
"534","no-visualization","620","100","297","3.5274193548387096","2.5709677419354837","1.7306397306397305","3.797979797979798","0.4790322580645161","0.2629032258064516","0.4080645161290323","0.2161290322580645","0.07096774193548387"
"533","no-visualization","620","100","304","3.4048387096774193","2.503225806451613","1.6217105263157894","3.6907894736842106","0.49032258064516127","0.2645161290322581","0.4290322580645161","0.22580645161290322","0.06129032258064516"
"535","no-visualization","620","100","316","3.5661290322580643","2.4080645161290324","1.5221518987341771","3.7563291139240507","0.5096774193548387","0.3","0.47580645161290325","0.20967741935483872","0.03387096774193549"
"536","no-visualization","620","100","293","3.5838709677419356","2.5483870967741935","1.6996587030716723","3.9829351535836177","0.47258064516129034","0.2967741935483871","0.4032258064516129","0.17580645161290323","0.06935483870967742"
"537","no-visualization","620","100","303","3.617741935483871","2.532258064516129","1.6072607260726073","3.8580858085808583","0.48870967741935484","0.2870967741935484","0.4483870967741935","0.20161290322580644","0.04032258064516129"
"539","no-visualization","620","100","307","3.5080645161290325","2.5016129032258063","1.6319218241042346","3.785016286644951","0.49516129032258066","0.2887096774193548","0.45","0.2064516129032258","0.04516129032258064"
"538","no-visualization","620","100","308","3.4306451612903226","2.5048387096774194","1.655844155844156","3.6785714285714284","0.4967741935483871","0.2693548387096774","0.43709677419354837","0.22741935483870968","0.05967741935483871"
"540","no-visualization","620","100","306","3.4387096774193546","2.4629032258064516","1.6405228758169934","3.7222222222222223","0.4935483870967742","0.2725806451612903","0.44516129032258067","0.22096774193548388","0.04838709677419355"
"541","no-visualization","640","100","307","3.5421875","2.5234375","1.6026058631921825","3.8631921824104234","0.4796875","0.290625","0.4359375","0.1890625","0.04375"
"542","no-visualization","640","100","303","3.371875","2.565625","1.6666666666666667","3.5874587458745872","0.4734375","0.2578125","0.40625","0.215625","0.0671875"
"543","no-visualization","640","100","300","3.51875","2.5390625","1.6433333333333333","3.84","0.46875","0.284375","0.4046875","0.184375","0.0640625"
"544","no-visualization","640","100","302","3.3140625","2.46875","1.5629139072847682","3.642384105960265","0.471875","0.25","0.421875","0.221875","0.05"
"547","no-visualization","640","100","292","3.4296875","2.528125","1.606164383561644","3.8013698630136985","0.45625","0.259375","0.4203125","0.196875","0.0359375"
"545","no-visualization","640","100","292","3.521875","2.5375","1.6369863013698631","3.856164383561644","0.45625","0.26875","0.4","0.1875","0.05625"
"546","no-visualization","640","100","320","3.5375","2.5171875","1.634375","3.746875","0.5","0.275","0.45625","0.225","0.04375"
"548","no-visualization","640","100","309","3.5046875","2.4890625","1.5922330097087378","3.773462783171521","0.4828125","0.26875","0.4421875","0.2140625","0.040625"
"549","no-visualization","640","100","320","3.55","2.5015625","1.63125","3.765625","0.5","0.290625","0.45625","0.209375","0.04375"
"550","no-visualization","640","100","303","3.4203125","2.5828125","1.693069306930693","3.6666666666666665","0.4734375","0.25625","0.3984375","0.2171875","0.075"
"551","no-visualization","640","100","311","3.4234375","2.4640625","1.6270096463022508","3.6688102893890675","0.4859375","0.2671875","0.4375","0.21875","0.0484375"
"555","no-visualization","640","100","307","3.4125","2.4921875","1.6026058631921825","3.6319218241042344","0.4796875","0.265625","0.44375","0.2140625","0.0359375"
"552","no-visualization","640","100","310","3.61875","2.4828125","1.6","3.803225806451613","0.484375","0.2828125","0.434375","0.2015625","0.05"
"554","no-visualization","640","100","310","3.609375","2.5109375","1.5870967741935484","3.8","0.484375","0.284375","0.4515625","0.2","0.0328125"
"553","no-visualization","640","100","308","3.453125","2.5515625","1.6363636363636365","3.7954545454545454","0.48125","0.278125","0.4234375","0.203125","0.0578125"
"557","no-visualization","640","100","304","3.5375","2.5390625","1.5986842105263157","3.8223684210526314","0.475","0.2828125","0.4359375","0.1921875","0.0390625"
"556","no-visualization","640","100","315","3.478125","2.515625","1.6126984126984127","3.723809523809524","0.4921875","0.2921875","0.45","0.2","0.0421875"
"559","no-visualization","640","100","301","3.540625","2.5859375","1.6644518272425248","3.7308970099667773","0.4703125","0.259375","0.4140625","0.2109375","0.05625"
"558","no-visualization","640","100","326","3.5640625","2.43125","1.5276073619631902","3.736196319018405","0.509375","0.29375","0.4734375","0.215625","0.0359375"
"560","no-visualization","640","100","314","3.409375","2.55","1.6305732484076434","3.621019108280255","0.490625","0.259375","0.4390625","0.23125","0.0515625"
"562","no-visualization","660","100","319","3.5166666666666666","2.484848484848485","1.5893416927899686","3.717868338557994","0.48333333333333334","0.2803030303030303","0.45","0.20303030303030303","0.03333333333333333"
"561","no-visualization","660","100","336","3.5424242424242425","2.409090909090909","1.5029761904761905","3.818452380952381","0.509090909090909","0.27424242424242423","0.4909090909090909","0.23484848484848486","0.01818181818181818"
"563","no-visualization","660","100","313","3.5893939393939394","2.5424242424242425","1.6261980830670926","3.7859424920127798","0.47424242424242424","0.27575757575757576","0.43636363636363634","0.1984848484848485","0.03787878787878788"
"564","no-visualization","660","100","315","3.5303030303030303","2.5242424242424244","1.5904761904761904","3.7301587301587302","0.4772727272727273","0.26666666666666666","0.44545454545454544","0.2106060606060606","0.031818181818181815"
"565","no-visualization","660","100","312","3.553030303030303","2.553030303030303","1.608974358974359","3.801282051282051","0.4727272727272727","0.2727272727272727","0.4257575757575758","0.2","0.04696969696969697"
"566","no-visualization","660","100","304","3.4515151515151516","2.503030303030303","1.674342105263158","3.786184210526316","0.46060606060606063","0.26515151515151514","0.3984848484848485","0.19545454545454546","0.06212121212121212"
"567","no-visualization","660","100","308","3.462121212121212","2.4803030303030305","1.5292207792207793","3.792207792207792","0.4666666666666667","0.27575757575757576","0.43787878787878787","0.19090909090909092","0.02878787878787879"
"569","no-visualization","660","100","311","3.5196969696969695","2.492424242424242","1.5659163987138263","3.8263665594855305","0.4712121212121212","0.2772727272727273","0.4409090909090909","0.19393939393939394","0.030303030303030304"
"568","no-visualization","660","100","330","3.5727272727272728","2.4424242424242424","1.5393939393939393","3.693939393939394","0.5","0.2772727272727273","0.4803030303030303","0.22272727272727272","0.019696969696969695"
"570","no-visualization","660","100","309","3.5636363636363635","2.471212121212121","1.5048543689320388","3.779935275080906","0.4681818181818182","0.2818181818181818","0.45151515151515154","0.18636363636363637","0.016666666666666666"
"571","no-visualization","660","100","307","3.4242424242424243","2.4833333333333334","1.482084690553746","3.6384364820846904","0.46515151515151515","0.25303030303030305","0.4348484848484849","0.21212121212121213","0.030303030303030304"
"572","no-visualization","660","100","304","3.5712121212121213","2.56969696969697","1.6644736842105263","3.799342105263158","0.46060606060606063","0.2696969696969697","0.3984848484848485","0.19090909090909092","0.06212121212121212"
"573","no-visualization","660","100","316","3.481818181818182","2.574242424242424","1.6835443037974684","3.7088607594936707","0.47878787878787876","0.2696969696969697","0.41363636363636364","0.20909090909090908","0.06515151515151515"
"574","no-visualization","660","100","328","3.471212121212121","2.433333333333333","1.4908536585365855","3.6646341463414633","0.49696969696969695","0.2636363636363636","0.4666666666666667","0.23333333333333334","0.030303030303030304"
"575","no-visualization","660","100","306","3.446969696969697","2.5272727272727273","1.5620915032679739","3.683006535947712","0.4636363636363636","0.25","0.4303030303030303","0.21363636363636362","0.03333333333333333"
"576","no-visualization","660","100","321","3.4681818181818183","2.4863636363636363","1.5389408099688473","3.67601246105919","0.4863636363636364","0.2696969696969697","0.45151515151515154","0.21666666666666667","0.03484848484848485"
"577","no-visualization","660","100","340","3.533333333333333","2.4363636363636365","1.526470588235294","3.6735294117647057","0.5151515151515151","0.296969696969697","0.49696969696969695","0.21818181818181817","0.01818181818181818"
"578","no-visualization","660","100","300","3.525757575757576","2.533333333333333","1.57","3.76","0.45454545454545453","0.26212121212121214","0.4121212121212121","0.19242424242424241","0.04242424242424243"
"579","no-visualization","660","100","325","3.456060606060606","2.484848484848485","1.596923076923077","3.64","0.49242424242424243","0.25757575757575757","0.453030303030303","0.23484848484848486","0.03939393939393939"
"580","no-visualization","660","100","303","3.3848484848484848","2.5681818181818183","1.636963696369637","3.722772277227723","0.4590909090909091","0.25303030303030305","0.4166666666666667","0.20606060606060606","0.04242424242424243"
"581","no-visualization","680","100","322","3.5455882352941175","2.486764705882353","1.549689440993789","3.860248447204969","0.47352941176470587","0.2897058823529412","0.4455882352941177","0.18382352941176472","0.027941176470588237"
"582","no-visualization","680","100","310","3.514705882352941","2.5661764705882355","1.5935483870967742","3.764516129032258","0.45588235294117646","0.25735294117647056","0.4235294117647059","0.19852941176470587","0.03235294117647059"
"583","no-visualization","680","100","325","3.5073529411764706","2.473529411764706","1.5076923076923077","3.6953846153846155","0.47794117647058826","0.2661764705882353","0.45588235294117646","0.21176470588235294","0.022058823529411766"
"585","no-visualization","680","100","318","3.4926470588235294","2.5058823529411764","1.5440251572327044","3.610062893081761","0.4676470588235294","0.2426470588235294","0.4441176470588235","0.225","0.023529411764705882"
"584","no-visualization","680","100","336","3.4911764705882353","2.489705882352941","1.5863095238095237","3.744047619047619","0.49411764705882355","0.28088235294117647","0.4514705882352941","0.21323529411764705","0.04264705882352941"
"586","no-visualization","680","100","317","3.4044117647058822","2.4647058823529413","1.5646687697160884","3.7381703470031544","0.4661764705882353","0.25588235294117645","0.43970588235294117","0.21029411764705883","0.026470588235294117"
"587","no-visualization","680","100","322","3.5808823529411766","2.472058823529412","1.5683229813664596","3.8664596273291925","0.47352941176470587","0.28823529411764703","0.4441176470588235","0.18529411764705883","0.029411764705882353"
"588","no-visualization","680","100","329","3.601470588235294","2.4102941176470587","1.4924012158054711","3.8480243161094223","0.4838235294117647","0.2838235294117647","0.46911764705882353","0.2","0.014705882352941176"
"589","no-visualization","680","100","311","3.5058823529411764","2.5441176470588234","1.5819935691318328","3.7813504823151125","0.4573529411764706","0.25","0.4294117647058823","0.2073529411764706","0.027941176470588237"
"590","no-visualization","680","100","314","3.414705882352941","2.5220588235294117","1.5923566878980893","3.694267515923567","0.46176470588235297","0.25441176470588234","0.43529411764705883","0.2073529411764706","0.026470588235294117"
"591","no-visualization","680","100","309","3.4308823529411763","2.5941176470588236","1.6407766990291262","3.7475728155339807","0.45441176470588235","0.26029411764705884","0.41323529411764703","0.19411764705882353","0.041176470588235294"
"592","no-visualization","680","100","318","3.525","2.501470588235294","1.5188679245283019","3.6729559748427674","0.4676470588235294","0.2485294117647059","0.4470588235294118","0.21911764705882353","0.020588235294117647"
"593","no-visualization","680","100","329","3.511764705882353","2.4338235294117645","1.5106382978723405","3.7264437689969605","0.4838235294117647","0.27794117647058825","0.4573529411764706","0.20588235294117646","0.026470588235294117"
"594","no-visualization","680","100","328","3.4779411764705883","2.447058823529412","1.5396341463414633","3.6341463414634148","0.4823529411764706","0.2529411764705882","0.45588235294117646","0.22941176470588234","0.026470588235294117"
"596","no-visualization","680","100","319","3.4441176470588237","2.5617647058823527","1.5893416927899686","3.633228840125392","0.46911764705882353","0.25588235294117645","0.4411764705882353","0.21323529411764705","0.027941176470588237"
"595","no-visualization","680","100","317","3.5426470588235293","2.5161764705882352","1.6025236593059937","3.7097791798107256","0.4661764705882353","0.25735294117647056","0.4411764705882353","0.2088235294117647","0.025"
"597","no-visualization","680","100","323","3.498529411764706","2.5617647058823527","1.6284829721362228","3.7492260061919507","0.475","0.2661764705882353","0.4294117647058823","0.2088235294117647","0.045588235294117645"
"598","no-visualization","680","100","339","3.536764705882353","2.425","1.5132743362831858","3.752212389380531","0.4985294117647059","0.2823529411764706","0.47941176470588237","0.2161764705882353","0.01911764705882353"
"600","no-visualization","680","100","318","3.5470588235294116","2.4676470588235295","1.5534591194968554","3.742138364779874","0.4676470588235294","0.2661764705882353","0.43970588235294117","0.20147058823529412","0.027941176470588237"
"599","no-visualization","680","100","313","3.551470588235294","2.5088235294117647","1.5559105431309903","3.7763578274760383","0.4602941176470588","0.25735294117647056","0.4308823529411765","0.20294117647058824","0.029411764705882353"
"601","no-visualization","700","100","314","3.4085714285714284","2.5785714285714287","1.5923566878980893","3.6847133757961785","0.44857142857142857","0.2557142857142857","0.42714285714285716","0.19285714285714287","0.02142857142857143"
"602","no-visualization","700","100","319","3.49","2.5385714285714287","1.5893416927899686","3.6426332288401255","0.45571428571428574","0.24571428571428572","0.42","0.21","0.03571428571428571"
"603","no-visualization","700","100","332","3.5242857142857145","2.47","1.5090361445783131","3.713855421686747","0.4742857142857143","0.2557142857142857","0.4542857142857143","0.21857142857142858","0.02"
"604","no-visualization","700","100","309","3.4171428571428573","2.5428571428571427","1.5242718446601942","3.592233009708738","0.44142857142857145","0.23285714285714285","0.42","0.20857142857142857","0.02142857142857143"
"605","no-visualization","700","100","316","3.4842857142857144","2.547142857142857","1.6234177215189873","3.661392405063291","0.4514285714285714","0.24428571428571427","0.4328571428571429","0.20714285714285716","0.018571428571428572"
"606","no-visualization","700","100","336","3.432857142857143","2.4171428571428573","1.4672619047619047","3.642857142857143","0.48","0.25285714285714284","0.46714285714285714","0.22714285714285715","0.012857142857142857"
"609","no-visualization","700","100","298","3.4985714285714287","2.644285714285714","1.667785234899329","3.7684563758389262","0.4257142857142857","0.24714285714285714","0.37","0.17857142857142858","0.055714285714285716"
"611","no-visualization","700","100","315","3.474285714285714","2.5","1.488888888888889","3.6952380952380954","0.45","0.24428571428571427","0.42428571428571427","0.2057142857142857","0.025714285714285714"
"607","no-visualization","700","100","336","3.4442857142857144","2.4614285714285713","1.5535714285714286","3.6517857142857144","0.48","0.25285714285714284","0.44857142857142857","0.22714285714285715","0.03142857142857143"
"610","no-visualization","700","100","322","3.5485714285714285","2.5114285714285716","1.5683229813664596","3.630434782608696","0.46","0.24428571428571427","0.4357142857142857","0.21571428571428572","0.024285714285714285"
"608","no-visualization","700","100","322","3.4885714285714284","2.44","1.437888198757764","3.686335403726708","0.46","0.25142857142857145","0.45285714285714285","0.20857142857142857","0.007142857142857143"
"612","no-visualization","700","100","322","3.4485714285714284","2.5114285714285716","1.5838509316770186","3.7732919254658386","0.46","0.2642857142857143","0.42428571428571427","0.1957142857142857","0.03571428571428571"
"613","no-visualization","700","100","339","3.46","2.3728571428571428","1.3864306784660767","3.640117994100295","0.48428571428571426","0.2571428571428571","0.48","0.22714285714285715","0.004285714285714286"
"614","no-visualization","700","100","329","3.4685714285714284","2.507142857142857","1.5167173252279635","3.5987841945288754","0.47","0.2357142857142857","0.44142857142857145","0.2342857142857143","0.02857142857142857"
"616","no-visualization","700","100","339","3.47","2.452857142857143","1.5693215339233038","3.7404129793510323","0.48428571428571426","0.2757142857142857","0.4585714285714286","0.20857142857142857","0.025714285714285714"
"617","no-visualization","700","100","326","3.4","2.507142857142857","1.5460122699386503","3.6319018404907975","0.4657142857142857","0.24428571428571427","0.44142857142857145","0.22142857142857142","0.024285714285714285"
"615","no-visualization","700","100","327","3.47","2.525714285714286","1.599388379204893","3.7492354740061162","0.46714285714285714","0.26857142857142857","0.43142857142857144","0.19857142857142857","0.03571428571428571"
"618","no-visualization","700","100","331","3.532857142857143","2.4085714285714284","1.498489425981873","3.809667673716012","0.47285714285714286","0.2757142857142857","0.4614285714285714","0.19714285714285715","0.011428571428571429"
"619","no-visualization","700","100","307","3.5985714285714288","2.557142857142857","1.5798045602605864","3.957654723127036","0.43857142857142856","0.26857142857142857","0.4014285714285714","0.17","0.037142857142857144"
"620","no-visualization","700","100","333","3.6742857142857144","2.4842857142857144","1.5315315315315314","3.96996996996997","0.4757142857142857","0.28714285714285714","0.45285714285714285","0.18857142857142858","0.022857142857142857"
"621","no-visualization","720","100","331","3.4541666666666666","2.525","1.5740181268882176","3.697885196374622","0.4597222222222222","0.2569444444444444","0.43472222222222223","0.20277777777777778","0.025"
"622","no-visualization","720","100","335","3.5208333333333335","2.4819444444444443","1.5253731343283583","3.7761194029850746","0.4652777777777778","0.26666666666666666","0.4513888888888889","0.1986111111111111","0.013888888888888888"
"623","no-visualization","720","100","320","3.4680555555555554","2.5277777777777777","1.55625","3.6125","0.4444444444444444","0.23333333333333334","0.425","0.2111111111111111","0.019444444444444445"
"624","no-visualization","720","100","326","3.4458333333333333","2.526388888888889","1.5582822085889572","3.6564417177914113","0.4527777777777778","0.25416666666666665","0.42777777777777776","0.1986111111111111","0.025"
