[run number],visualization,initial-population,[step],count turtles,mean-of-vision,mean-of-metabolism,mean [metabolism] of turtles,mean [vision] of turtles,(count turtles) / (initial-population),(count good_vision_turtles) / (initial-population),(count good_metabolism_turtles) / (initial-population),(count bad_vision_turtles) / (initial-population),(count bad_metabolism_turtles) / (initial-population)
426,no-visualization,320,100,197,3.5125,2.509375,2,3.791878173,0.615625,0.325,0.440625,0.290625,0.175
427,no-visualization,340,100,224,3.505882353,2.473529412,2.053571429,3.75,0.658823529,0.382352941,0.452941176,0.276470588,0.205882353
429,no-visualization,380,100,236,3.468421053,2.544736842,2.033898305,3.716101695,0.621052632,0.357894737,0.45,0.263157895,0.171052632
428,no-visualization,360,100,219,3.261111111,2.447222222,1.96803653,3.570776256,0.608333333,0.313888889,0.427777778,0.294444444,0.180555556
430,no-visualization,400,100,251,3.515,2.445,1.944223108,3.764940239,0.6275,0.3475,0.45,0.28,0.1775
431,no-visualization,420,100,268,3.619047619,2.59047619,2.078358209,3.899253731,0.638095238,0.380952381,0.419047619,0.257142857,0.219047619
432,no-visualization,440,100,267,3.579545455,2.531818182,2.007490637,3.865168539,0.606818182,0.368181818,0.422727273,0.238636364,0.184090909
433,no-visualization,460,100,269,3.580434783,2.545652174,2.014869888,3.869888476,0.584782609,0.343478261,0.4,0.241304348,0.184782609
434,no-visualization,480,100,304,3.4375,2.491666667,2.036184211,3.684210526,0.633333333,0.35,0.43125,0.283333333,0.202083333
435,no-visualization,500,100,317,3.526,2.468,1.971608833,3.782334385,0.634,0.362,0.448,0.272,0.186
436,no-visualization,520,100,322,3.375,2.576923077,2.065217391,3.624223602,0.619230769,0.321153846,0.428846154,0.298076923,0.190384615
437,no-visualization,540,100,342,3.451851852,2.531481481,2.032163743,3.68128655,0.633333333,0.348148148,0.435185185,0.285185185,0.198148148
438,no-visualization,560,100,336,3.476785714,2.551785714,2.026785714,3.711309524,0.6,0.325,0.421428571,0.275,0.178571429
439,no-visualization,580,100,375,3.453448276,2.372413793,1.930666667,3.72,0.646551724,0.353448276,0.482758621,0.293103448,0.163793103
440,no-visualization,600,100,388,3.385,2.378333333,1.868556701,3.649484536,0.646666667,0.345,0.486666667,0.301666667,0.16
441,no-visualization,620,100,361,3.466129032,2.530645161,1.958448753,3.764542936,0.582258065,0.335483871,0.4,0.246774194,0.182258065
442,no-visualization,640,100,382,3.5765625,2.5,1.965968586,3.858638743,0.596875,0.3484375,0.4203125,0.2484375,0.1765625
443,no-visualization,660,100,415,3.560606061,2.475757576,1.990361446,3.751807229,0.628787879,0.360606061,0.443939394,0.268181818,0.184848485
444,no-visualization,680,100,426,3.523529412,2.523529412,2.051643192,3.875586854,0.626470588,0.369117647,0.435294118,0.257352941,0.191176471
446,no-visualization,720,100,423,3.445833333,2.501388889,1.90070922,3.699763593,0.5875,0.323611111,0.427777778,0.263888889,0.159722222
445,no-visualization,700,100,425,3.541428571,2.461428571,1.941176471,3.729411765,0.607142857,0.348571429,0.434285714,0.258571429,0.172857143
447,no-visualization,740,100,456,3.6,2.497297297,1.980263158,3.771929825,0.616216216,0.347297297,0.439189189,0.268918919,0.177027027
448,no-visualization,760,100,458,3.509210526,2.55,2.072052402,3.759825328,0.602631579,0.342105263,0.410526316,0.260526316,0.192105263
449,no-visualization,780,100,458,3.566666667,2.541025641,1.986899563,3.790393013,0.587179487,0.320512821,0.426923077,0.266666667,0.16025641
450,no-visualization,800,100,478,3.48375,2.44625,1.943514644,3.736401674,0.5975,0.34,0.43,0.2575,0.1675
451,no-visualization,820,100,514,3.447560976,2.502439024,2.017509728,3.614785992,0.626829268,0.325609756,0.441463415,0.301219512,0.185365854
452,no-visualization,840,100,535,3.567857143,2.426190476,1.943925234,3.813084112,0.636904762,0.36547619,0.471428571,0.271428571,0.16547619
453,no-visualization,860,100,500,3.494186047,2.534883721,1.954,3.734,0.581395349,0.325581395,0.41627907,0.255813953,0.165116279
454,no-visualization,880,100,530,3.473863636,2.504545455,1.958490566,3.756603774,0.602272727,0.344318182,0.436363636,0.257954545,0.165909091
461,no-visualization,100,100,62,3.19,2.63,2.112903226,3.532258065,0.62,0.31,0.4,0.31,0.22
455,no-visualization,900,100,552,3.463333333,2.533333333,2.063405797,3.686594203,0.613333333,0.331111111,0.417777778,0.282222222,0.195555556
456,no-visualization,920,100,558,3.460869565,2.455434783,1.915770609,3.804659498,0.606521739,0.35326087,0.455434783,0.25326087,0.151086957
462,no-visualization,120,100,84,3.425,2.491666667,2.273809524,3.547619048,0.7,0.366666667,0.375,0.333333333,0.325
457,no-visualization,940,100,568,3.667021277,2.478723404,1.947183099,3.882042254,0.604255319,0.364893617,0.437234043,0.239361702,0.167021277
463,no-visualization,140,100,101,3.564285714,2.485714286,2.188118812,3.801980198,0.721428571,0.421428571,0.435714286,0.3,0.285714286
464,no-visualization,160,100,107,3.28125,2.46875,2.037383178,3.504672897,0.66875,0.3375,0.475,0.33125,0.19375
458,no-visualization,960,100,589,3.467708333,2.528125,2.005093379,3.702886248,0.613541667,0.3375,0.430208333,0.276041667,0.183333333
465,no-visualization,180,100,113,3.533333333,2.611111111,2.097345133,3.867256637,0.627777778,0.388888889,0.405555556,0.238888889,0.222222222
466,no-visualization,200,100,117,3.49,2.61,2.068376068,3.717948718,0.585,0.325,0.41,0.26,0.175
467,no-visualization,220,100,138,3.668181818,2.540909091,2.02173913,3.992753623,0.627272727,0.390909091,0.422727273,0.236363636,0.204545455
459,no-visualization,980,100,590,3.491836735,2.486734694,1.923728814,3.776271186,0.602040816,0.333673469,0.441836735,0.268367347,0.160204082
468,no-visualization,240,100,163,3.516666667,2.4,1.938650307,3.644171779,0.679166667,0.358333333,0.483333333,0.320833333,0.195833333
469,no-visualization,260,100,159,3.296153846,2.442307692,2.031446541,3.58490566,0.611538462,0.330769231,0.442307692,0.280769231,0.169230769
460,no-visualization,1000,100,594,3.549,2.482,1.930976431,3.737373737,0.594,0.334,0.432,0.26,0.162
470,no-visualization,280,100,178,3.546428571,2.428571429,1.97752809,3.865168539,0.635714286,0.35,0.453571429,0.285714286,0.182142857
471,no-visualization,300,100,186,3.516666667,2.486666667,2.037634409,3.623655914,0.62,0.323333333,0.44,0.296666667,0.18
472,no-visualization,320,100,202,3.475,2.546875,2.079207921,3.871287129,0.63125,0.378125,0.43125,0.253125,0.2
473,no-visualization,340,100,214,3.576470588,2.5,2.056074766,3.897196262,0.629411765,0.391176471,0.435294118,0.238235294,0.194117647
474,no-visualization,360,100,221,3.419444444,2.488888889,1.954751131,3.547511312,0.613888889,0.319444444,0.444444444,0.294444444,0.169444444
475,no-visualization,380,100,249,3.618421053,2.486842105,2.0562249,3.907630522,0.655263158,0.4,0.447368421,0.255263158,0.207894737
476,no-visualization,400,100,260,3.51,2.4525,2.019230769,3.876923077,0.65,0.405,0.445,0.245,0.205
477,no-visualization,420,100,264,3.647619048,2.492857143,1.981060606,3.909090909,0.628571429,0.376190476,0.452380952,0.252380952,0.176190476
478,no-visualization,440,100,293,3.615909091,2.438636364,1.982935154,3.815699659,0.665909091,0.384090909,0.481818182,0.281818182,0.184090909
479,no-visualization,460,100,297,3.389130435,2.454347826,1.97979798,3.585858586,0.645652174,0.341304348,0.463043478,0.304347826,0.182608696
480,no-visualization,480,100,282,3.51875,2.558333333,2.035460993,3.861702128,0.5875,0.3375,0.420833333,0.25,0.166666667
481,no-visualization,500,100,311,3.436,2.496,1.974276527,3.675241158,0.622,0.334,0.444,0.288,0.178
482,no-visualization,520,100,299,3.375,2.544230769,1.989966555,3.64548495,0.575,0.305769231,0.401923077,0.269230769,0.173076923
483,no-visualization,540,100,335,3.503703704,2.483333333,1.946268657,3.674626866,0.62037037,0.353703704,0.47037037,0.266666667,0.15
484,no-visualization,560,100,344,3.557142857,2.498214286,2.011627907,3.75,0.614285714,0.358928571,0.426785714,0.255357143,0.1875
485,no-visualization,580,100,364,3.482758621,2.55,2.107142857,3.711538462,0.627586207,0.35,0.415517241,0.277586207,0.212068966
486,no-visualization,600,100,364,3.486666667,2.541666667,2.049450549,3.744505495,0.606666667,0.323333333,0.418333333,0.283333333,0.188333333
487,no-visualization,620,100,376,3.577419355,2.461290323,1.965425532,3.824468085,0.606451613,0.341935484,0.448387097,0.264516129,0.158064516
488,no-visualization,640,100,404,3.553125,2.45625,2,3.732673267,0.63125,0.353125,0.4515625,0.278125,0.1796875
489,no-visualization,660,100,400,3.436363636,2.516666667,1.98,3.615,0.606060606,0.310606061,0.427272727,0.295454545,0.178787879
490,no-visualization,680,100,415,3.423529412,2.513235294,2.019277108,3.665060241,0.610294118,0.326470588,0.422058824,0.283823529,0.188235294
491,no-visualization,700,100,449,3.457142857,2.472857143,1.986636971,3.668151448,0.641428571,0.34,0.46,0.301428571,0.181428571
492,no-visualization,720,100,429,3.423611111,2.501388889,1.979020979,3.65034965,0.595833333,0.326388889,0.419444444,0.269444444,0.176388889
493,no-visualization,740,100,448,3.533783784,2.504054054,1.986607143,3.767857143,0.605405405,0.335135135,0.432432432,0.27027027,0.172972973
494,no-visualization,760,100,459,3.531578947,2.513157895,1.967320261,3.734204793,0.603947368,0.339473684,0.431578947,0.264473684,0.172368421
495,no-visualization,780,100,489,3.528205128,2.497435897,1.959100204,3.766871166,0.626923077,0.356410256,0.457692308,0.270512821,0.169230769
496,no-visualization,800,100,481,3.39875,2.50375,1.943866944,3.56964657,0.60125,0.32,0.445,0.28125,0.15625
497,no-visualization,820,100,509,3.559756098,2.458536585,1.978388998,3.829076621,0.620731707,0.36097561,0.430487805,0.259756098,0.190243902
498,no-visualization,840,100,510,3.416666667,2.455952381,1.935294118,3.658823529,0.607142857,0.336904762,0.444047619,0.270238095,0.163095238
499,no-visualization,860,100,539,3.562790698,2.429069767,1.936920223,3.773654917,0.626744186,0.356976744,0.465116279,0.269767442,0.161627907
500,no-visualization,880,100,549,3.604545455,2.561363636,2.058287796,3.765027322,0.623863636,0.361363636,0.426136364,0.2625,0.197727273
507,no-visualization,100,100,66,3.15,2.46,1.96969697,3.560606061,0.66,0.35,0.46,0.31,0.2
501,no-visualization,900,100,557,3.446666667,2.468888889,1.929982047,3.597845601,0.618888889,0.335555556,0.444444444,0.283333333,0.174444444
508,no-visualization,120,100,73,3.416666667,2.391666667,1.835616438,3.561643836,0.608333333,0.316666667,0.475,0.291666667,0.133333333
502,no-visualization,920,100,539,3.365217391,2.548913043,1.987012987,3.606679035,0.585869565,0.315217391,0.409782609,0.270652174,0.176086957
503,no-visualization,940,100,556,3.464893617,2.515957447,1.991007194,3.789568345,0.591489362,0.340425532,0.420212766,0.25106383,0.171276596
509,no-visualization,140,100,90,3.535714286,2.457142857,2.022222222,3.844444444,0.642857143,0.378571429,0.457142857,0.264285714,0.185714286
510,no-visualization,160,100,111,3.59375,2.54375,2.261261261,3.882882883,0.69375,0.41875,0.43125,0.275,0.2625
511,no-visualization,180,100,119,3.694444444,2.683333333,2.403361345,4.142857143,0.661111111,0.444444444,0.355555556,0.216666667,0.305555556
512,no-visualization,200,100,126,3.59,2.615,2.126984127,3.880952381,0.63,0.37,0.41,0.26,0.22
504,no-visualization,960,100,554,3.496875,2.565625,2,3.722021661,0.577083333,0.325,0.41875,0.252083333,0.158333333
513,no-visualization,220,100,138,3.395454545,2.440909091,1.963768116,3.739130435,0.627272727,0.345454545,0.445454545,0.281818182,0.181818182
505,no-visualization,980,100,591,3.537755102,2.5,1.972927242,3.739424704,0.603061224,0.334693878,0.430612245,0.268367347,0.17244898
514,no-visualization,240,100,157,3.475,2.458333333,2.044585987,3.707006369,0.654166667,0.375,0.454166667,0.279166667,0.2
506,no-visualization,1000,100,584,3.505,2.495,1.890410959,3.727739726,0.584,0.326,0.438,0.258,0.146
516,no-visualization,280,100,173,3.307142857,2.539285714,1.994219653,3.427745665,0.617857143,0.289285714,0.428571429,0.328571429,0.189285714
515,no-visualization,260,100,179,3.55,2.388461538,2.022346369,3.720670391,0.688461538,0.396153846,0.488461538,0.292307692,0.2
517,no-visualization,300,100,195,3.5,2.433333333,1.974358974,3.712820513,0.65,0.363333333,0.466666667,0.286666667,0.183333333
518,no-visualization,320,100,203,3.440625,2.55625,2.083743842,3.704433498,0.634375,0.340625,0.41875,0.29375,0.215625
519,no-visualization,340,100,201,3.408823529,2.585294118,2.039800995,3.626865672,0.591176471,0.314705882,0.402941176,0.276470588,0.188235294
520,no-visualization,360,100,224,3.633333333,2.491666667,2.022321429,3.90625,0.622222222,0.377777778,0.436111111,0.244444444,0.186111111
521,no-visualization,380,100,258,3.676315789,2.389473684,1.918604651,3.872093023,0.678947368,0.405263158,0.513157895,0.273684211,0.165789474
522,no-visualization,400,100,275,3.5875,2.385,2.003636364,3.814545455,0.6875,0.395,0.4775,0.2925,0.21
523,no-visualization,420,100,268,3.473809524,2.471428571,2.003731343,3.850746269,0.638095238,0.376190476,0.452380952,0.261904762,0.185714286
524,no-visualization,440,100,272,3.413636364,2.527272727,2.007352941,3.705882353,0.618181818,0.336363636,0.436363636,0.281818182,0.181818182
525,no-visualization,460,100,288,3.608695652,2.506521739,2.006944444,3.913194444,0.626086957,0.373913043,0.432608696,0.252173913,0.193478261
526,no-visualization,480,100,313,3.489583333,2.475,2.031948882,3.821086262,0.652083333,0.36875,0.441666667,0.283333333,0.210416667
527,no-visualization,500,100,321,3.72,2.448,1.987538941,4.052959502,0.642,0.426,0.46,0.216,0.182
528,no-visualization,520,100,322,3.586538462,2.451923077,1.98136646,3.770186335,0.619230769,0.351923077,0.442307692,0.267307692,0.176923077
529,no-visualization,540,100,339,3.412962963,2.531481481,2.026548673,3.737463127,0.627777778,0.361111111,0.440740741,0.266666667,0.187037037
530,no-visualization,560,100,350,3.508928571,2.442857143,1.96,3.757142857,0.625,0.355357143,0.457142857,0.269642857,0.167857143
531,no-visualization,580,100,370,3.368965517,2.431034483,1.918918919,3.583783784,0.637931034,0.336206897,0.477586207,0.301724138,0.160344828
532,no-visualization,600,100,371,3.486666667,2.445,1.978436658,3.749326146,0.618333333,0.353333333,0.431666667,0.265,0.186666667
533,no-visualization,620,100,370,3.519354839,2.516129032,2.013513514,3.797297297,0.596774194,0.348387097,0.411290323,0.248387097,0.185483871
534,no-visualization,640,100,389,3.4375,2.528125,2.007712082,3.678663239,0.6078125,0.328125,0.425,0.2796875,0.1828125
535,no-visualization,660,100,403,3.539393939,2.522727273,2.037220844,3.727047146,0.610606061,0.343939394,0.43030303,0.266666667,0.18030303
536,no-visualization,680,100,415,3.595588235,2.514705882,1.992771084,3.853012048,0.610294118,0.358823529,0.426470588,0.251470588,0.183823529
537,no-visualization,700,100,445,3.568571429,2.457142857,1.988764045,3.86741573,0.635714286,0.372857143,0.444285714,0.262857143,0.191428571
538,no-visualization,720,100,426,3.538888889,2.579166667,2.035211268,3.762910798,0.591666667,0.325,0.402777778,0.266666667,0.188888889
539,no-visualization,740,100,439,3.47972973,2.544594595,1.990888383,3.722095672,0.593243243,0.344594595,0.408108108,0.248648649,0.185135135
540,no-visualization,760,100,443,3.392105263,2.5,1.943566591,3.706546275,0.582894737,0.315789474,0.435526316,0.267105263,0.147368421
541,no-visualization,780,100,465,3.526923077,2.462820513,1.903225806,3.789247312,0.596153846,0.341025641,0.446153846,0.255128205,0.15
543,no-visualization,820,100,494,3.496341463,2.525609756,1.973684211,3.753036437,0.602439024,0.331707317,0.425609756,0.270731707,0.176829268
542,no-visualization,800,100,484,3.58625,2.47125,1.977272727,3.82231405,0.605,0.34375,0.4325,0.26125,0.1725
544,no-visualization,840,100,536,3.535714286,2.480952381,1.975746269,3.78358209,0.638095238,0.370238095,0.460714286,0.267857143,0.177380952
545,no-visualization,860,100,523,3.484883721,2.51627907,1.95793499,3.682600382,0.608139535,0.33255814,0.436046512,0.275581395,0.172093023
546,no-visualization,880,100,536,3.552272727,2.486363636,1.97761194,3.845149254,0.609090909,0.354545455,0.432954545,0.254545455,0.176136364
547,no-visualization,900,100,547,3.54,2.438888889,1.906764168,3.782449726,0.607777778,0.338888889,0.445555556,0.268888889,0.162222222
548,no-visualization,920,100,544,3.470652174,2.532608696,1.985294118,3.637867647,0.591304348,0.329347826,0.430434783,0.261956522,0.160869565
553,no-visualization,100,100,71,3.46,2.38,2.028169014,3.577464789,0.71,0.35,0.53,0.36,0.18
554,no-visualization,120,100,87,3.466666667,2.391666667,2.034482759,3.643678161,0.725,0.391666667,0.483333333,0.333333333,0.241666667
549,no-visualization,940,100,570,3.455319149,2.453191489,1.914035088,3.689473684,0.606382979,0.339361702,0.455319149,0.267021277,0.15106383
555,no-visualization,140,100,84,3.485714286,2.514285714,1.964285714,3.761904762,0.6,0.357142857,0.435714286,0.242857143,0.164285714
556,no-visualization,160,100,98,3.35,2.325,1.765306122,3.62244898,0.6125,0.3375,0.46875,0.275,0.14375
557,no-visualization,180,100,106,3.527777778,2.538888889,2.028301887,3.660377358,0.588888889,0.316666667,0.405555556,0.272222222,0.183333333
558,no-visualization,200,100,136,3.45,2.455,2.080882353,3.794117647,0.68,0.385,0.46,0.295,0.22
559,no-visualization,220,100,148,3.7,2.545454545,2.202702703,3.864864865,0.672727273,0.4,0.418181818,0.272727273,0.254545455
560,no-visualization,240,100,152,3.504166667,2.4875,1.986842105,3.618421053,0.633333333,0.345833333,0.45,0.2875,0.183333333
550,no-visualization,960,100,577,3.607291667,2.51875,1.967071057,3.887348354,0.601041667,0.361458333,0.428125,0.239583333,0.172916667
561,no-visualization,260,100,169,3.661538462,2.469230769,2.035502959,4.01183432,0.65,0.380769231,0.426923077,0.269230769,0.223076923
551,no-visualization,980,100,593,3.57244898,2.518367347,1.986509275,3.779089376,0.605102041,0.33877551,0.428571429,0.266326531,0.176530612
562,no-visualization,280,100,180,3.417857143,2.453571429,1.994444444,3.638888889,0.642857143,0.346428571,0.45,0.296428571,0.192857143
552,no-visualization,1000,100,600,3.503,2.536,1.975,3.638333333,0.6,0.323,0.421,0.277,0.179
563,no-visualization,300,100,185,3.54,2.5,1.972972973,3.762162162,0.616666667,0.346666667,0.456666667,0.27,0.16
564,no-visualization,320,100,202,3.440625,2.503125,2.044554455,3.688118812,0.63125,0.34375,0.425,0.2875,0.20625
565,no-visualization,340,100,215,3.6,2.497058824,2.004651163,3.893023256,0.632352941,0.391176471,0.461764706,0.241176471,0.170588235
566,no-visualization,360,100,236,3.605555556,2.447222222,2,3.860169492,0.655555556,0.375,0.458333333,0.280555556,0.197222222
567,no-visualization,380,100,261,3.731578947,2.455263158,2.045977011,3.942528736,0.686842105,0.436842105,0.471052632,0.25,0.215789474
568,no-visualization,400,100,249,3.53,2.5325,1.975903614,3.759036145,0.6225,0.3625,0.4325,0.26,0.19
569,no-visualization,420,100,284,3.604761905,2.392857143,1.954225352,3.848591549,0.676190476,0.4,0.492857143,0.276190476,0.183333333
570,no-visualization,440,100,258,3.4,2.6,2.089147287,3.763565891,0.586363636,0.327272727,0.381818182,0.259090909,0.204545455
571,no-visualization,460,100,290,3.47826087,2.534782609,2,3.637931034,0.630434783,0.345652174,0.434782609,0.284782609,0.195652174
572,no-visualization,480,100,295,3.5875,2.510416667,2.003389831,3.847457627,0.614583333,0.354166667,0.43125,0.260416667,0.183333333
573,no-visualization,500,100,325,3.506,2.426,1.947692308,3.793846154,0.65,0.38,0.466,0.27,0.184
574,no-visualization,520,100,325,3.365384615,2.548076923,2.08,3.544615385,0.625,0.303846154,0.426923077,0.321153846,0.198076923
575,no-visualization,540,100,351,3.572222222,2.405555556,1.957264957,3.834757835,0.65,0.375925926,0.474074074,0.274074074,0.175925926
576,no-visualization,560,100,364,3.583928571,2.417857143,1.942307692,3.815934066,0.65,0.389285714,0.464285714,0.260714286,0.185714286
577,no-visualization,580,100,381,3.513793103,2.475862069,2.070866142,3.755905512,0.656896552,0.374137931,0.446551724,0.282758621,0.210344828
578,no-visualization,600,100,362,3.436666667,2.525,1.972375691,3.748618785,0.603333333,0.351666667,0.426666667,0.251666667,0.176666667
579,no-visualization,620,100,390,3.562903226,2.562903226,2.058974359,3.756410256,0.629032258,0.351612903,0.425806452,0.277419355,0.203225806
580,no-visualization,640,100,395,3.559375,2.584375,2.129113924,3.696202532,0.6171875,0.3390625,0.4015625,0.278125,0.215625
581,no-visualization,660,100,423,3.589393939,2.434848485,1.933806147,3.78250591,0.640909091,0.357575758,0.477272727,0.283333333,0.163636364
582,no-visualization,680,100,432,3.507352941,2.445588235,1.983796296,3.717592593,0.635294118,0.357352941,0.451470588,0.277941176,0.183823529
583,no-visualization,700,100,447,3.511428571,2.507142857,2.033557047,3.751677852,0.638571429,0.36,0.432857143,0.278571429,0.205714286
585,no-visualization,740,100,453,3.495945946,2.495945946,1.969094923,3.708609272,0.612162162,0.340540541,0.427027027,0.271621622,0.185135135
586,no-visualization,760,100,451,3.456578947,2.494736842,1.933481153,3.733924612,0.593421053,0.334210526,0.435526316,0.259210526,0.157894737
584,no-visualization,720,100,440,3.505555556,2.531944444,2.031818182,3.734090909,0.611111111,0.341666667,0.418055556,0.269444444,0.193055556
587,no-visualization,780,100,449,3.470512821,2.530769231,1.962138085,3.837416481,0.575641026,0.328205128,0.412820513,0.247435897,0.162820513
588,no-visualization,800,100,520,3.4825,2.44875,1.984615385,3.694230769,0.65,0.355,0.4675,0.295,0.1825
589,no-visualization,820,100,488,3.464634146,2.534146341,2.020491803,3.68852459,0.595121951,0.330487805,0.418292683,0.264634146,0.176829268
590,no-visualization,840,100,501,3.463095238,2.494047619,1.976047904,3.728542914,0.596428571,0.335714286,0.433333333,0.260714286,0.163095238
591,no-visualization,860,100,509,3.427906977,2.519767442,1.946954813,3.664047151,0.591860465,0.31627907,0.427906977,0.275581395,0.163953488
592,no-visualization,880,100,544,3.559090909,2.467045455,1.944852941,3.788602941,0.618181818,0.342045455,0.448863636,0.276136364,0.169318182
593,no-visualization,900,100,550,3.488888889,2.49,1.94,3.690909091,0.611111111,0.332222222,0.453333333,0.278888889,0.157777778
594,no-visualization,920,100,541,3.530434783,2.501086957,1.909426987,3.722735675,0.588043478,0.317391304,0.433695652,0.270652174,0.154347826
599,no-visualization,100,100,58,3.66,2.59,2.017241379,3.810344828,0.58,0.32,0.39,0.26,0.19
595,no-visualization,940,100,556,3.520212766,2.510638298,1.978417266,3.829136691,0.591489362,0.35,0.410638298,0.241489362,0.180851064
600,no-visualization,120,100,73,3.333333333,2.475,2.054794521,3.794520548,0.608333333,0.375,0.416666667,0.233333333,0.191666667
601,no-visualization,140,100,82,3.535714286,2.621428571,2.134146341,3.890243902,0.585714286,0.364285714,0.4,0.221428571,0.185714286
603,no-visualization,180,100,114,3.633333333,2.472222222,1.877192982,3.868421053,0.633333333,0.361111111,0.472222222,0.272222222,0.161111111
602,no-visualization,160,100,113,3.70625,2.40625,2,3.761061947,0.70625,0.4125,0.50625,0.29375,0.2
604,no-visualization,200,100,125,3.56,2.535,2.064,3.76,0.625,0.355,0.435,0.27,0.19
596,no-visualization,960,100,580,3.505208333,2.503125,1.981034483,3.706896552,0.604166667,0.327083333,0.428125,0.277083333,0.176041667
605,no-visualization,220,100,142,3.481818182,2.422727273,1.957746479,3.704225352,0.645454545,0.359090909,0.472727273,0.286363636,0.172727273
597,no-visualization,980,100,574,3.471428571,2.493877551,1.879790941,3.672473868,0.585714286,0.313265306,0.452040816,0.27244898,0.133673469
606,no-visualization,240,100,152,3.520833333,2.4375,1.973684211,3.677631579,0.633333333,0.35,0.458333333,0.283333333,0.175
607,no-visualization,260,100,162,3.430769231,2.426923077,1.975308642,3.808641975,0.623076923,0.35,0.457692308,0.273076923,0.165384615
598,no-visualization,1000,100,587,3.461,2.508,1.960817717,3.70528109,0.587,0.335,0.42,0.252,0.167
608,no-visualization,280,100,186,3.378571429,2.442857143,2.064516129,3.564516129,0.664285714,0.325,0.453571429,0.339285714,0.210714286
609,no-visualization,300,100,186,3.563333333,2.53,2.086021505,3.860215054,0.62,0.363333333,0.426666667,0.256666667,0.193333333
610,no-visualization,320,100,210,3.55625,2.421875,1.952380952,3.79047619,0.65625,0.38125,0.475,0.275,0.18125
611,no-visualization,340,100,212,3.552941176,2.491176471,1.95754717,3.891509434,0.623529412,0.373529412,0.45,0.25,0.173529412
612,no-visualization,360,100,230,3.644444444,2.519444444,2.065217391,3.817391304,0.638888889,0.361111111,0.433333333,0.277777778,0.205555556
613,no-visualization,380,100,235,3.571052632,2.542105263,2.076595745,3.846808511,0.618421053,0.363157895,0.418421053,0.255263158,0.2
614,no-visualization,400,100,239,3.4875,2.495,1.979079498,3.790794979,0.5975,0.3575,0.4225,0.24,0.175
615,no-visualization,420,100,270,3.514285714,2.471428571,2.011111111,3.744444444,0.642857143,0.369047619,0.442857143,0.273809524,0.2
616,no-visualization,440,100,289,3.495454545,2.454545455,2.038062284,3.757785467,0.656818182,0.361363636,0.454545455,0.295454545,0.202272727
617,no-visualization,460,100,288,3.573913043,2.482608696,1.993055556,3.868055556,0.626086957,0.367391304,0.439130435,0.258695652,0.186956522
618,no-visualization,480,100,304,3.5875,2.541666667,2.098684211,3.917763158,0.633333333,0.4,0.416666667,0.233333333,0.216666667
619,no-visualization,500,100,317,3.618,2.402,1.889589905,3.851735016,0.634,0.38,0.462,0.254,0.172
620,no-visualization,520,100,327,3.605769231,2.465384615,2,3.871559633,0.628846154,0.367307692,0.457692308,0.261538462,0.171153846
621,no-visualization,540,100,345,3.505555556,2.455555556,2.046376812,3.730434783,0.638888889,0.351851852,0.437037037,0.287037037,0.201851852
622,no-visualization,560,100,353,3.621428571,2.45,2.002832861,3.889518414,0.630357143,0.371428571,0.446428571,0.258928571,0.183928571
623,no-visualization,580,100,374,3.481034483,2.522413793,2.101604278,3.64973262,0.644827586,0.348275862,0.427586207,0.296551724,0.217241379
624,no-visualization,600,100,370,3.5,2.488333333,1.983783784,3.648648649,0.616666667,0.323333333,0.428333333,0.293333333,0.188333333
625,no-visualization,620,100,399,3.477419355,2.433870968,1.992481203,3.611528822,0.643548387,0.341935484,0.453225806,0.301612903,0.190322581
626,no-visualization,640,100,393,3.51875,2.54375,2.066157761,3.79389313,0.6140625,0.3453125,0.396875,0.26875,0.2171875
627,no-visualization,660,100,407,3.637878788,2.5,1.972972973,3.803439803,0.616666667,0.36969697,0.446969697,0.246969697,0.16969697
628,no-visualization,680,100,432,3.644117647,2.467647059,1.956018519,3.847222222,0.635294118,0.369117647,0.472058824,0.266176471,0.163235294
629,no-visualization,700,100,422,3.527142857,2.535714286,2.021327014,3.914691943,0.602857143,0.39,0.417142857,0.212857143,0.185714286
630,no-visualization,720,100,442,3.445833333,2.497222222,1.932126697,3.601809955,0.613888889,0.313888889,0.447222222,0.3,0.166666667
631,no-visualization,740,100,450,3.445945946,2.506756757,1.975555556,3.617777778,0.608108108,0.317567568,0.435135135,0.290540541,0.172972973
632,no-visualization,760,100,469,3.522368421,2.442105263,1.953091684,3.835820896,0.617105263,0.363157895,0.452631579,0.253947368,0.164473684
633,no-visualization,780,100,479,3.492307692,2.529487179,2.03131524,3.797494781,0.614102564,0.36025641,0.420512821,0.253846154,0.193589744
634,no-visualization,800,100,489,3.42625,2.495,1.983640082,3.623721881,0.61125,0.3325,0.42875,0.27875,0.1825
635,no-visualization,820,100,487,3.352439024,2.586585366,2.026694045,3.63449692,0.593902439,0.317073171,0.407317073,0.276829268,0.186585366
636,no-visualization,840,100,512,3.477380952,2.44047619,1.9375,3.7265625,0.60952381,0.33452381,0.446428571,0.275,0.163095238
637,no-visualization,860,100,526,3.530232558,2.470930233,1.946768061,3.809885932,0.611627907,0.362790698,0.438372093,0.248837209,0.173255814
638,no-visualization,880,100,523,3.444318182,2.4875,1.948374761,3.650095602,0.594318182,0.314772727,0.422727273,0.279545455,0.171590909
645,no-visualization,100,100,59,3.3,2.55,1.949152542,3.525423729,0.59,0.32,0.41,0.27,0.18
